"tract","Name","Household_Income_rP_gP_pall"
36081028800,"Queens County, NY",27819
36047036900,"Kings County, NY",27815
34017006500,"Historic Downtown, Jersey City, NJ",27811
36005009300,"Bronx County, NY",27798
36047092400,"Kings County, NY",27776
36005018900,"Bronx County, NY",27769
36047022900,"Kings County, NY",27759
36005036300,"Bronx County, NY",27756
34013000700,"Lower Roseville, Newark, NJ",27744
36047054700,"Kings County, NY",27729
36061024900,"Upper Manhattan, New York, NY",27726
36005003900,"Bronx County, NY",27714
36005019900,"Bronx County, NY",27708
36005022300,"Bronx County, NY",27701
36061002202,"Alphabet City, New York, NY",27700
36005039700,"Bronx County, NY",27692
36005011700,"Bronx County, NY",27678
36061023600,"Harlem, New York, NY",27660
36047041300,"Kings County, NY",27649
36081103201,"Queens County, NY",27643
34017004600,"Bergen/Lafayette, Jersey City, NJ",27637
34013011500,"East Orange, NJ",27634
36005007300,"Bronx County, NY",27621
36103122406,"Wyandanch, NY",27611
34017007800,"Historic Downtown, Jersey City, NJ",27592
34013011600,"East Orange, NJ",27588
36047116000,"Kings County, NY",27562
36005008900,"Bronx County, NY",27561
34013009900,"East Orange, NJ",27554
36119003200,"South Side, Mount Vernon, NY",27515
36061017800,"East Harlem, New York, NY",27502
36081026200,"Queens County, NY",27495
36005017901,"Bronx County, NY",27489
36047020500,"Kings County, NY",27486
36005017300,"Bronx County, NY",27479
36005008300,"Bronx County, NY",27479
36061016600,"East Harlem, New York, NY",27473
36061017200,"East Harlem, New York, NY",27444
36047035300,"Kings County, NY",27438
36047043100,"Kings County, NY",27429
36005016100,"Bronx County, NY",27425
36005016700,"Bronx County, NY",27411
36005008600,"Bronx County, NY",27404
34013009100,"Seventh Avenue, Newark, NJ",27387
36047039100,"Kings County, NY",27387
36047025300,"Kings County, NY",27373
36081027600,"Queens County, NY",27372
36047007100,"Kings County, NY",27367
36005037600,"Bronx County, NY",27354
36047050803,"Kings County, NY",27332
36005021502,"Bronx County, NY",27325
36005017701,"Bronx County, NY",27320
34039031200,"Elizabeth, NJ",27292
34039030200,"Elizabeth, NJ",27262
34013013000,"Irvington, NJ",27252
36047017900,"Kings County, NY",27247
36005037900,"Bronx County, NY",27230
36005018500,"Bronx County, NY",27227
36047031300,"Kings County, NY",27220
36005022500,"Bronx County, NY",27172
36047111000,"Kings County, NY",27156
36047031100,"Kings County, NY",27138
36005038301,"Bronx County, NY",27130
36061021303,"Upper Manhattan, New York, NY",27123
36047040300,"Kings County, NY",27120
36005015500,"Bronx County, NY",27109
36047042100,"Kings County, NY",27108
36047053700,"Kings County, NY",27084
36005019300,"Bronx County, NY",27012
36047035900,"Kings County, NY",27012
36047112600,"Kings County, NY",27011
36005017902,"Bronx County, NY",27003
36005022701,"Bronx County, NY",26963
36047039900,"Kings County, NY",26961
36061023501,"Harlem, New York, NY",26959
36047038900,"Kings County, NY",26958
36005017702,"Bronx County, NY",26956
36047091600,"Kings County, NY",26939
36047005300,"Kings County, NY",26932
36119003100,"South Side, Mount Vernon, NY",26930
34013009600,"North Broadway, Newark, NJ",26925
36047090000,"Kings County, NY",26923
36005006000,"Bronx County, NY",26918
36005007100,"Bronx County, NY",26913
36005013100,"Bronx County, NY",26909
36005021302,"Bronx County, NY",26892
36005005001,"Bronx County, NY",26864
36061018200,"East Harlem, New York, NY",26855
36005007700,"Bronx County, NY",26817
36061022102,"Harlem, New York, NY",26806
34031175302,"Passaic, NJ",26770
34039030400,"Elizabeth, NJ",26764
36047034200,"Kings County, NY",26751
34013005200,"Upper Clinton Hill, Newark, NJ",26750
36081027200,"Queens County, NY",26748
34039039000,"Plainfield, NJ",26741
36005036700,"Bronx County, NY",26734
34031180800,"Paterson, NJ",26726
36061023900,"Upper Manhattan, New York, NY",26706
36005024300,"Bronx County, NY",26702
36047030100,"Kings County, NY",26683
36047113200,"Kings County, NY",26681
36005018302,"Bronx County, NY",26674
36047034000,"Kings County, NY",26656
36005002500,"Bronx County, NY",26623
36047110600,"Kings County, NY",26621
34013022900,"University Heights, Newark, NJ",26613
36005023704,"Bronx County, NY",26586
36081044000,"Queens County, NY",26578
36047048900,"Kings County, NY",26571
36047028700,"Kings County, NY",26567
36047111800,"Kings County, NY",26556
36005016500,"Bronx County, NY",26551
36047044900,"Kings County, NY",26488
34031175200,"Passaic, NJ",26474
36005021501,"Bronx County, NY",26464
36081097204,"Queens County, NY",26461
36081018401,"Queens County, NY",26443
36005007900,"Bronx County, NY",26429
36047026700,"Kings County, NY",26402
36005036501,"Bronx County, NY",26402
36047032300,"Kings County, NY",26378
36119002700,"South Side, Mount Vernon, NY",26373
36061018000,"East Harlem, New York, NY",26371
36047053500,"Kings County, NY",26356
36005001900,"Bronx County, NY",26351
36005045800,"Bronx County, NY",26339
36005015900,"Bronx County, NY",26296
36061024301,"Upper Manhattan, New York, NY",26292
36005005300,"Bronx County, NY",26277
36005039300,"Bronx County, NY",26276
36061021000,"East Harlem, New York, NY",26256
34031181200,"Paterson, NJ",26250
34013005700,"South Broad Street, Newark, NJ",26243
36047037300,"Kings County, NY",26218
36005011900,"Bronx County, NY",26214
36047089200,"Kings County, NY",26200
36061021200,"Upper Manhattan, New York, NY",26198
36005011502,"Bronx County, NY",26142
36047029500,"Kings County, NY",26121
36047112800,"Kings County, NY",26104
36061020600,"East Harlem, New York, NY",26089
36061018400,"Upper Manhattan, New York, NY",26054
36005002000,"Bronx County, NY",26026
36005038302,"Bronx County, NY",26012
36047041100,"Kings County, NY",26003
36061018800,"Upper Manhattan, New York, NY",26003
36005021700,"Bronx County, NY",26003
36005020100,"Bronx County, NY",25996
36005037504,"Bronx County, NY",25913
36047037100,"Kings County, NY",25892
34013011300,"East Orange, NJ",25889
36047022100,"Kings County, NY",25881
36047029100,"Kings County, NY",25862
36005024501,"Bronx County, NY",25862
36005023900,"Bronx County, NY",25852
36005015100,"Bronx County, NY",25780
36047110400,"Kings County, NY",25768
36061019000,"Harlem, New York, NY",25747
34013011100,"East Orange, NJ",25733
36047122000,"Kings County, NY",25719
34017004102,"McGinley Square, Jersey City, NJ",25707
36081025400,"Queens County, NY",25691
36047031500,"Kings County, NY",25684
36005021301,"Bronx County, NY",25677
36047025100,"Kings County, NY",25657
34031182302,"Paterson, NJ",25645
36081025800,"Queens County, NY",25639
36061022200,"Upper Manhattan, New York, NY",25624
34013002500,"Lower Vailsburg, Newark, NJ",25595
34013008900,"Seventh Avenue, Newark, NJ",25584
36047022700,"Kings County, NY",25561
34013004500,"Weequahic, Newark, NJ",25558
36047024900,"Kings County, NY",25537
34039039300,"Plainfield, NJ",25529
36047019100,"Kings County, NY",25505
36047037500,"Kings County, NY",25494
36103122501,"Wyandanch, NY",25483
34031181300,"Paterson, NJ",25464
36005004100,"Bronx County, NY",25461
36081027800,"Queens County, NY",25416
34013010700,"East Orange, NJ",25402
34017004500,"Bergen/Lafayette, Jersey City, NJ",25368
36061022800,"Harlem, New York, NY",25344
34039039500,"Plainfield, NJ",25304
36005012901,"Bronx County, NY",25292
36005014900,"Bronx County, NY",25282
36047026100,"Kings County, NY",25277
36061023100,"Harlem, New York, NY",25268
36047026900,"Kings County, NY",25257
36085013301,"Richmond County, NY",25242
36047029900,"Kings County, NY",25240
34013005300,"Upper Clinton Hill, Newark, NJ",25238
34013004400,"Weequahic, Newark, NJ",25229
36005002702,"Bronx County, NY",25188
36005015700,"Bronx County, NY",25165
36047037900,"Kings County, NY",25160
34013010400,"East Orange, NJ",25157
36047053300,"Kings County, NY",25069
36081097202,"Queens County, NY",25058
36047027300,"Kings County, NY",25053
36061023400,"Harlem, New York, NY",25016
36047027900,"Kings County, NY",25007
36061021600,"Harlem, New York, NY",24984
36005006900,"Bronx County, NY",24975
36061025900,"Harlem, New York, NY",24958
34013013100,"Irvington, NJ",24948
34013006700,"South Broad Street, Newark, NJ",24927
36047026300,"Kings County, NY",24909
36047037700,"Kings County, NY",24907
36047029300,"Kings County, NY",24893
36047030700,"Kings County, NY",24885
34013018400,"City of Orange, NJ",24875
34013004700,"Weequahic, Newark, NJ",24860
34017004300,"Bergen/Lafayette, Jersey City, NJ",24840
34013004600,"Weequahic, Newark, NJ",24826
36005017500,"Bronx County, NY",24816
36081008700,"Queens County, NY",24812
36005006700,"Bronx County, NY",24769
36005039500,"Bronx County, NY",24753
36005016900,"Bronx County, NY",24739
36047020300,"Kings County, NY",24710
34013000900,"Lower Roseville, Newark, NJ",24693
36081002500,"Queens County, NY",24689
36047045300,"Kings County, NY",24677
36047036300,"Kings County, NY",24663
34013004900,"Weequahic, Newark, NJ",24625
36061019400,"East Harlem, New York, NY",24571
36047121400,"Kings County, NY",24567
36061024200,"East Harlem, New York, NY",24558
36005006200,"Bronx County, NY",24544
36061018600,"Harlem, New York, NY",24532
36047027500,"Kings County, NY",24532
34013010600,"East Orange, NJ",24530
34013005100,"Weequahic, Newark, NJ",24524
34017006900,"West Side, Jersey City, NJ",24497
34013003100,"Springfield/Belmont, Newark, NJ",24493
36061022400,"Harlem, New York, NY",24489
36061025700,"Harlem, New York, NY",24445
34013004200,"Upper Clinton Hill, Newark, NJ",24414
36081026000,"Queens County, NY",24413
34013008100,"Central Business District, Newark, NJ",24349
36005002300,"Bronx County, NY",24331
34013002400,"Lower Vailsburg, Newark, NJ",24312
36061023200,"Harlem, New York, NY",24289
36047030900,"Kings County, NY",24282
36061017402,"East Harlem, New York, NY",24266
36047025902,"Kings County, NY",24249
36047038100,"Kings County, NY",24247
36061019600,"East Harlem, New York, NY",24223
36061023000,"Harlem, New York, NY",24182
36047005900,"Kings County, NY",24168
36047025901,"Kings County, NY",24160
36005021100,"Bronx County, NY",24158
34017006700,"Bergen/Lafayette, Jersey City, NJ",24007
36005012102,"Bronx County, NY",24006
36061022000,"Harlem, New York, NY",24000
36047036100,"Kings County, NY",23926
34031264200,"Paterson, NJ",23923
34013010900,"East Orange, NJ",23891
34031180700,"Paterson, NJ",23890
36119002900,"South Side, Mount Vernon, NY",23879
36061021800,"Upper Manhattan, New York, NY",23874
36061010200,"Midtown, New York, NY",23847
36005014701,"Bronx County, NY",23812
34017004400,"Bergen/Lafayette, Jersey City, NJ",23805
34013004100,"Upper Clinton Hill, Newark, NJ",23803
34017006800,"Bergen/Lafayette, Jersey City, NJ",23796
36005003300,"Bronx County, NY",23794
36061020000,"Upper Manhattan, New York, NY",23755
36061021400,"Upper Manhattan, New York, NY",23746
36047035700,"Kings County, NY",23740
34013011200,"East Orange, NJ",23699
36061021500,"Harlem, New York, NY",23673
36005005100,"Bronx County, NY",23650
36061020102,"Harlem, New York, NY",23601
36005023702,"Bronx County, NY",23599
34031183200,"Paterson, NJ",23578
36047024700,"Kings County, NY",23572
34013009200,"Mount Pleasant/Lower Broadway, Newark, NJ",23497
34017005801,"Greenville, Jersey City, NJ",23452
36005036902,"Bronx County, NY",23449
36047091000,"Kings County, NY",23388
36047001500,"Kings County, NY",23327
36047091200,"Kings County, NY",23323
36047030300,"Kings County, NY",23284
36047025500,"Kings County, NY",23255
34013013300,"Irvington, NJ",23187
34017005500,"Greenville, Jersey City, NJ",23142
36047113400,"Kings County, NY",23133
34013001600,"Fairmount, Newark, NJ",23105
36061020800,"Harlem, New York, NY",23104
34017005300,"Bergen/Lafayette, Jersey City, NJ",23017
36047038500,"Kings County, NY",23010
36047098200,"Kings County, NY",23006
36047034700,"Kings County, NY",23005
34031182301,"Paterson, NJ",22995
36047023300,"Kings County, NY",22990
34013001900,"Lower Vailsburg, Newark, NJ",22990
36047028502,"Kings County, NY",22963
36005014100,"Bronx County, NY",22928
34013002800,"West Side, Newark, NJ",22860
34013001700,"Fairmount, Newark, NJ",22858
36047028100,"Kings County, NY",22800
36047028300,"Kings County, NY",22796
34013023100,"West Side, Newark, NJ",22767
34013003900,"Springfield/Belmont, Newark, NJ",22765
34013001000,"University Heights, Newark, NJ",22723
36005014500,"Bronx County, NY",22699
36005013500,"Bronx County, NY",22637
36047034300,"Kings County, NY",22608
36047026500,"Kings County, NY",22605
34013023000,"West Side, Newark, NJ",22575
36047038700,"Kings County, NY",22547
34013010800,"East Orange, NJ",22528
34013002600,"West Side, Newark, NJ",22509
36047008500,"Kings County, NY",22489
34013001800,"Fairmount, Newark, NJ",22479
36047002901,"Kings County, NY",22478
36005002701,"Bronx County, NY",22446
36061024302,"Upper Manhattan, New York, NY",22436
36061022600,"Harlem, New York, NY",22380
34013005000,"South Broad Street, Newark, NJ",22374
34031181702,"Paterson, NJ",22270
36047018501,"Kings County, NY",22260
36047090600,"Kings County, NY",22148
36047002300,"Kings County, NY",22141
36047121000,"Kings County, NY",22114
36061023502,"Harlem, New York, NY",22100
34013003800,"West Side, Newark, NJ",22097
34013003500,"West Side, Newark, NJ",22019
34013023200,"South Broad Street, Newark, NJ",21981
36081097203,"Queens County, NY",21935
34013001500,"Fairmount, Newark, NJ",21932
36005014702,"Bronx County, NY",21856
34013022700,"South Broad Street, Newark, NJ",21818
34013003700,"West Side, Newark, NJ",21510
36047027700,"Kings County, NY",21476
34013005400,"Upper Clinton Hill, Newark, NJ",21466
36047115600,"Kings County, NY",21431
34013004802,"Dayton/Weequahic Park, Newark, NJ",21383
34013001400,"Fairmount, Newark, NJ",21284
34013004300,"Upper Clinton Hill, Newark, NJ",21114
34013001300,"Fairmount, Newark, NJ",20990
34013013200,"Irvington, NJ",20661
34013006200,"Springfield/Belmont, Newark, NJ",20494
34013006600,"Springfield/Belmont, Newark, NJ",20387
36047090800,"Kings County, NY",20313
34031181500,"Paterson, NJ",20232
34031181400,"Paterson, NJ",20155
36005014300,"Bronx County, NY",19939
34013022800,"Springfield/Belmont, Newark, NJ",19750
36005003700,"Bronx County, NY",19034
34013008200,"University Heights, Newark, NJ",18699
36061019701,"Upper Manhattan, New York, NY",
36047066600,"New York, NY",
34017018302,"Hoboken, NJ",
36081021900,"Queens County, NY",
36081064102,"Queens County, NY",
34017980100,"Ellis Island, Jersey City, NJ",
36081017100,"Queens County, NY",
36005050400,"Bronx County, NY",
36005043500,"Bronx County, NY",
36081005000,"Queens County, NY",
36005031900,"Bronx County, NY",
36061024000,"Randalls Island, New York, NY",
34013980100,"Newark, NJ",
36081042600,"Queens County, NY",
36081010701,"Queens County, NY",
34017018301,"Hoboken, NJ",
36081038301,"Queens County, NY",
36061014300,"Central Park, New York, NY",
36047070202,"Kings County, NY",
36047096000,"Kings County, NY",
36081155101,"Little Neck, Floral Park, NY",
36005011000,"Bronx County, NY",
36061000500,"Governors Island, New York, NY",
36081091800,"Queens County, NY",
36081099900,"Queens County, NY",
36085022800,"Richmond County, NY",
36059982100,"Old Westbury, NY",
36005002400,"Bronx County, NY",
36061029700,"Inwood, New York, NY",
34013980200,"Newark, NJ",
36047107000,"Kings County, NY",
36081056100,"Queens County, NY",
36061009400,"Midtown, New York, NY",
34017007300,"The Waterfront, Jersey City, NJ",
34017020100,"Secaucus, NJ",
36061008602,"Midtown, New York, NY",
36061011300,"Midtown, New York, NY",
36047085200,"Kings County, NY",
36047017500,"Kings County, NY",
36081071600,"Queens County, NY",
36061021703,"Harlem, New York, NY",
36119000104,"Ludlow, Yonkers, NY",
36081156700,"Queens County, NY",
36005016300,"Bronx County, NY",
36081029900,"Queens County, NY",
36047001800,"Kings County, NY",
36061031900,"Lower Manhattan, New York, NY",
36061010100,"Midtown, New York, NY",
36081079300,"Queens County, NY",
36059981100,"Greenvale, NY",
36005027600,"Bronx County, NY",
36005028400,"Bronx County, NY",
36081128300,"Queens County, NY",
36061031100,"Upper Manhattan, New York, NY",
36081060701,"Queens County, NY",
36047054300,"Kings County, NY",
36047040700,"Kings County, NY",
36047118000,"Kings County, NY",
36081061302,"Queens County, NY",
36005024900,"Bronx County, NY",
36081022900,"Queens County, NY",
