"tract","Name","Household_Income_rP_gP_pall"
6037240010,"South Los Angeles, Los Angeles, CA",26382
6037207302,"Central LA, Los Angeles, CA",26377
6037273502,"Venice, Los Angeles, CA",26307
6111005002,"Nyeland Acres, Oxnard, CA",26286
6037234501,"South Los Angeles, Los Angeles, CA",26252
6037231400,"Leimert Park, Los Angeles, CA",26228
6037241201,"South Los Angeles, Los Angeles, CA",26227
6037241400,"Harbor, Los Angeles, CA",26214
6071004201,"Shirrells, San Bernardino, CA",26201
6071006204,"NE - Sterling, San Bernardino, CA",26201
6037224310,"Central LA, Los Angeles, CA",26121
6037542501,"Compton, CA",26101
6037600302,"South Los Angeles, Los Angeles, CA",26096
6037127520,"Van Nuys, Los Angeles, CA",26078
6037236100,"Baldwin Village, Los Angeles, CA",26034
6037237300,"South Los Angeles, Los Angeles, CA",26034
6037208903,"Central LA, Los Angeles, CA",25954
6037209103,"Central LA, Los Angeles, CA",25937
6037235201,"Park Mesa Heights, Los Angeles, CA",25918
6037240500,"South Los Angeles, Los Angeles, CA",25903
6037240402,"South Los Angeles, Los Angeles, CA",25888
6037541603,"Compton, CA",25831
6037600400,"South Los Angeles, Los Angeles, CA",25736
6037540600,"South Los Angeles, Los Angeles, CA",25721
6037240401,"South Los Angeles, Los Angeles, CA",25672
6037241001,"South Los Angeles, Los Angeles, CA",25641
6071005800,"Carousel, San Bernardino, CA",25531
6037541200,"Compton, CA",25493
6037600601,"Inglewood, CA",25488
6037241110,"South Los Angeles, Los Angeles, CA",25458
6037602506,"Hawthorne, CA",25440
6037601302,"Inglewood, CA",25420
6037232200,"South Los Angeles, Los Angeles, CA",25390
6037240600,"South Los Angeles, Los Angeles, CA",25388
6037242000,"South Los Angeles, Los Angeles, CA",25368
6037241002,"South Los Angeles, Los Angeles, CA",25325
6037231710,"South Figueroa Corridor, Los Angeles, CA",25232
6037234700,"Park Mesa Heights, Los Angeles, CA",25174
6037600702,"Morningside Park, Inglewood, CA",25160
6037241202,"South Los Angeles, Los Angeles, CA",25157
6037240700,"South Los Angeles, Los Angeles, CA",25034
6065042515,"Moreno Valley, CA",25025
6037238320,"South Figueroa Corridor, Los Angeles, CA",24962
6037291110,"Harbor, Los Angeles, CA",24909
6037235202,"Park Mesa Heights, Los Angeles, CA",24894
6037237201,"South Los Angeles, Los Angeles, CA",24803
6037238100,"South Los Angeles, Los Angeles, CA",24726
6037600100,"South Los Angeles, Los Angeles, CA",24478
6037236203,"Crenshaw, Los Angeles, CA",24441
6037237710,"South Figueroa Corridor, Los Angeles, CA",24425
6037240800,"South Los Angeles, Los Angeles, CA",24385
6037236202,"Baldwin Village, Los Angeles, CA",24345
6037238000,"South Los Angeles, Los Angeles, CA",24079
6037237900,"South Los Angeles, Los Angeles, CA",23929
6037243100,"South Los Angeles, Los Angeles, CA",23688
6037119340,"Panorama City, Los Angeles, CA",23646
6037600202,"South Los Angeles, Los Angeles, CA",23642
6037571600,"Carmelitos, Long Beach, CA",23565
6037238200,"South Los Angeles, Los Angeles, CA",23505
6037600602,"Inglewood, CA",23475
6037209200,"Central LA, Los Angeles, CA",23429
6037234901,"Park Mesa Heights, Los Angeles, CA",23224
6037600303,"South Los Angeles, Los Angeles, CA",22934
6037242600,"South Los Angeles, Los Angeles, CA",22485
6037234902,"Park Mesa Heights, Los Angeles, CA",21764
6037236204,"Baldwin Village, Los Angeles, CA",19562
6037242100,"South Los Angeles, Los Angeles, CA",18921
6037206300,"Central LA, Los Angeles, CA",14636
6037980007,"Marina, Seal Beach, CA",
6037402404,"Westmont, Pomona, CA",
6071980100,"San Bernardino International Airport, San Bernardino, CA",
6037980001,"North Hollywood, Burbank, CA",
6037574700,"Long Beach, CA",
6059099509,"Leisure World, Seal Beach, CA",
6037980030,"El Segundo, CA",
6037403200,"Westmont, Pomona, CA",
6037910811,"Acton, CA",
6037980006,"Long Beach, CA",
6037980005,"Torrance, CA",
6037265301,"Westwood, Los Angeles, CA",
6037574601,"Long Beach, CA",
6037980018,"Long Beach, CA",
6065980004,"Mission Grove, Riverside, CA",
6071012200,"Chino, CA",
6037980025,"Carson, CA",
6037980002,"Carson, CA",
6037980013,"El Segundo, CA",
6037207400,"Central LA, Los Angeles, CA",
6037980026,"Tujunga, Los Angeles, CA",
6037551600,"Downey, CA",
6037980021,"Lake View Terrace, Los Angeles, CA",
6037206020,"Central LA, Los Angeles, CA",
6037980023,"West Hills, Los Angeles, CA",
6037980028,"Los Angeles, CA",
6037504102,"Norwalk, CA",
6037265304,"Westwood, Los Angeles, CA",
6059052518,"Irvine Spectrum Center, Irvine, CA",
6037222700,"South Los Angeles, Los Angeles, CA",
6059052404,"Irvine Industrial Complex-East, Lake Forest, CA",
6037320000,"North Hollywood, Universal City, CA",
6037980009,"Los Angeles, CA",
6037980022,"Granada Hills, Los Angeles, CA",
